Longitude,Latitude,Chl a Dec-Mar
-110.5,-58.5,0.2141
-84.5,-66,0.2141
-3.5,-53.5,0.2141
37.5,-64,0.2141
60.5,-51.5,0.2141
65.5,-49.5,0.2141
75.5,-54,0.2141
153.5,-68,0.2141
-134.5,-54,0.2142
-129.5,-49,0.2142
-124.5,-49,0.2142
37.5,-65,0.2142
40.5,-61,0.2142
61.5,-53,0.2142
93.5,-59,0.2142
-137.5,-53.5,0.2143
-119.5,-52.5,0.2143
-110.5,-54.5,0.2143
-90.5,-61.5,0.2143
-89.5,-58,0.2143
-66.5,-63.5,0.2143
-60.5,-57.5,0.2143
60.5,-53.5,0.2143
103.5,-51,0.2143
115.5,-48,0.2143
176.5,-59,0.2143
-162.5,-43.5,0.2144
-79.5,-57.5,0.2144
103.5,-59.5,0.2144
106.5,-46.5,0.2144
145.5,-60.5,0.2144
146.5,-60.5,0.2144
-177.5,-56,0.2145
-106.5,-65.5,0.2145
-106.5,-53.5,0.2145
-76.5,-56.5,0.2145
-59.5,-61,0.2145
40.5,-65,0.2145
67.5,-46,0.2145
101.5,-55,0.2145
106.5,-53.5,0.2145
130.5,-50,0.2145
138.5,-61.5,0.2145
165.5,-58,0.2145
167.5,-40,0.2145
172.5,-56,0.2145
-169.5,-56.5,0.2146
-161.5,-44,0.2146
-145.5,-48.5,0.2146
-118.5,-49,0.2146
-115.5,-52.5,0.2146
-114.5,-54.5,0.2146
-108.5,-52,0.2146
-101.5,-55,0.2146
-85.5,-66.5,0.2146
38.5,-61,0.2146
44.5,-44,0.2146
45.5,-45,0.2146
134.5,-50,0.2146
171.5,-56.5,0.2146
177.5,-54.5,0.2146
-140.5,-55,0.2147
-76.5,-57,0.2147
34.5,-61,0.2147
37.5,-64.5,0.2147
58.5,-48,0.2147
95.5,-58.5,0.2147
105.5,-52,0.2147
130.5,-62.5,0.2147
160.5,-57.5,0.2147
167.5,-58,0.2147
-125.5,-58,0.2148
-81.5,-47,0.2148
-21.5,-62,0.2148
26.5,-59,0.2148
-96.5,-55.5,0.2149
-94.5,-61,0.2149
-81.5,-46,0.2149
129.5,-50,0.2149
-172.5,-41.5,0.215
-98.5,-56,0.215
-84.5,-62,0.215
58.5,-63,0.215
63.5,-53.5,0.215
65.5,-51,0.215
99.5,-49,0.215
-126.5,-57.5,0.2151
-107.5,-54.5,0.2151
-76.5,-58,0.2151
39.5,-56.5,0.2151
54.5,-53.5,0.2151
65.5,-54,0.2151
65.5,-53.5,0.2151
73.5,-55,0.2151
101.5,-54.5,0.2151
174.5,-54,0.2151
-110.5,-64.5,0.2152
-86.5,-66,0.2152
27.5,-47.5,0.2152
53.5,-53,0.2152
55.5,-54,0.2152
171.5,-57,0.2152
-168.5,-56.5,0.2153
-111.5,-54.5,0.2153
-105.5,-54,0.2153
-92.5,-56.5,0.2153
-1.5,-53.5,0.2153
100.5,-49.5,0.2153
113.5,-60,0.2153
169.5,-50,0.2153
-164.5,-54,0.2154
-127.5,-57.5,0.2154
-107.5,-52,0.2154
52.5,-50.5,0.2154
64.5,-46,0.2154
88.5,-59,0.2154
97.5,-45,0.2154
167.5,-59.5,0.2154
-142.5,-54.5,0.2155
-127.5,-56,0.2155
-121.5,-49.5,0.2155
-111.5,-58.5,0.2155
-107.5,-52.5,0.2155
42.5,-55,0.2155
45.5,-63.5,0.2155
58.5,-53.5,0.2155
65.5,-48.5,0.2155
-151.5,-47.5,0.2156
-119.5,-49.5,0.2156
-88.5,-57,0.2156
-85.5,-58,0.2156
70.5,-55.5,0.2156
-161.5,-54,0.2157
-118.5,-50,0.2157
-108.5,-54,0.2157
-89.5,-61.5,0.2157
-89.5,-57.5,0.2157
-81.5,-66.5,0.2157
43.5,-54.5,0.2157
66.5,-50.5,0.2157
-157.5,-45.5,0.2158
29.5,-61,0.2158
48.5,-60,0.2158
69.5,-46.5,0.2158
89.5,-59,0.2158
95.5,-59,0.2158
166.5,-40,0.2158
-133.5,-54,0.2159
-128.5,-55.5,0.2159
-104.5,-61.5,0.2159
-100.5,-58,0.2159
44.5,-44.5,0.2159
98.5,-56.5,0.2159
100.5,-57.5,0.2159
123.5,-49.5,0.2159
-150.5,-61.5,0.216
-117.5,-59,0.216
-91.5,-61.5,0.216
-89.5,-57,0.216
-84.5,-66.5,0.216
-1.5,-53,0.216
43.5,-52,0.216
56.5,-50.5,0.216
102.5,-50.5,0.216
105.5,-53.5,0.216
119.5,-60.5,0.216
122.5,-49,0.216
170.5,-60.5,0.216
175.5,-59,0.216
-169.5,-42,0.2161
44.5,-48.5,0.2161
46.5,-45,0.2161
101.5,-54,0.2161
163.5,-59,0.2161
-105.5,-53,0.2162
-0.5,-54,0.2162
35.5,-60.5,0.2162
41.5,-55.5,0.2162
46.5,-48.5,0.2162
103.5,-45.5,0.2162
-159.5,-55,0.2163
-155.5,-54,0.2163
-124.5,-59,0.2163
-118.5,-50.5,0.2163
-106.5,-52.5,0.2163
-84.5,-58,0.2163
34.5,-64.5,0.2163
62.5,-62,0.2163
175.5,-54.5,0.2163
-159.5,-45,0.2164
-122.5,-58.5,0.2164
32.5,-48.5,0.2164
45.5,-44.5,0.2164
53.5,-65,0.2164
58.5,-50.5,0.2164
89.5,-58,0.2164
-138.5,-55,0.2165
-90.5,-56.5,0.2165
-59.5,-57.5,0.2165
56.5,-53.5,0.2165
164.5,-59,0.2165
173.5,-60,0.2165
-178.5,-56,0.2166
-101.5,-56,0.2166
98.5,-58,0.2166
125.5,-50,0.2166
-135.5,-54,0.2167
-122.5,-54.5,0.2167
-110.5,-52.5,0.2167
-99.5,-61.5,0.2167
-95.5,-58,0.2167
-88.5,-61.5,0.2167
-78.5,-58,0.2167
48.5,-54,0.2167
49.5,-48.5,0.2167
64.5,-49,0.2167
66.5,-54.5,0.2167
147.5,-56,0.2167
-124.5,-58.5,0.2168
-107.5,-54,0.2168
-79.5,-58,0.2168
-68.5,-60,0.2168
68.5,-55,0.2168
93.5,-56,0.2168
119.5,-48.5,0.2168
152.5,-52.5,0.2168
-147.5,-48.5,0.2169
-93.5,-61.5,0.2169
-66.5,-58.5,0.2169
72.5,-54.5,0.2169
168.5,-57.5,0.2169
-175.5,-58.5,0.217
-127.5,-49.5,0.217
-120.5,-49,0.217
-115.5,-70,0.217
-109.5,-55.5,0.217
-67.5,-59.5,0.217
-4.5,-52,0.217
46.5,-53.5,0.217
57.5,-48,0.217
-121.5,-53.5,0.2171
-119.5,-51.5,0.2171
-103.5,-59,0.2171
-88.5,-57.5,0.2171
26.5,-47.5,0.2171
45.5,-44,0.2171
172.5,-55,0.2171
46.5,-45.5,0.2172
46.5,-44.5,0.2172
64.5,-53.5,0.2172
165.5,-59,0.2172
-120.5,-49.5,0.2173
-113.5,-53,0.2173
-83.5,-57.5,0.2173
26.5,-58.5,0.2173
27.5,-48,0.2173
65.5,-64,0.2173
71.5,-60.5,0.2173
102.5,-53.5,0.2173
173.5,-55,0.2173
175.5,-55,0.2173
-176.5,-58.5,0.2174
-172.5,-55,0.2174
-143.5,-48.5,0.2174
-132.5,-49.5,0.2174
30.5,-49.5,0.2174
45.5,-45.5,0.2174
51.5,-47.5,0.2174
96.5,-45,0.2174
99.5,-48.5,0.2174
101.5,-50.5,0.2174
161.5,-58,0.2174
170.5,-55.5,0.2174
-142.5,-53,0.2175
-109.5,-54,0.2175
-107.5,-62.5,0.2175
-97.5,-55.5,0.2175
-81.5,-57.5,0.2175
-77.5,-58,0.2175
31.5,-62,0.2175
125.5,-49.5,0.2175
-134.5,-53.5,0.2176
-133.5,-49.5,0.2176
-95.5,-59,0.2176
43.5,-48.5,0.2176
54.5,-46.5,0.2176
150.5,-58,0.2176
-164.5,-56,0.2177
-139.5,-48.5,0.2177
-129.5,-49.5,0.2177
-100.5,-60,0.2177
-91.5,-66,0.2177
42.5,-48,0.2177
76.5,-53.5,0.2177
162.5,-59,0.2177
-166.5,-56.5,0.2178
-156.5,-54,0.2178
-143.5,-55,0.2178
-109.5,-53,0.2178
-86.5,-66.5,0.2178
39.5,-58.5,0.2178
161.5,-57,0.2178
162.5,-58.5,0.2178
171.5,-60.5,0.2178
173.5,-54.5,0.2178
-153.5,-54,0.2179
-129.5,-56.5,0.2179
-75.5,-57.5,0.2179
54.5,-53,0.2179
65.5,-64.5,0.2179
114.5,-47.5,0.2179
162.5,-58,0.2179
-130.5,-54.5,0.218
-86.5,-59,0.218
67.5,-54.5,0.218
72.5,-60,0.218
128.5,-50,0.218
177.5,-54,0.218
-148.5,-61,0.2181
-107.5,-55.5,0.2181
-57.5,-58,0.2181
66.5,-61.5,0.2181
175.5,-54,0.2181
176.5,-53.5,0.2181
-166.5,-54,0.2182
-150.5,-61,0.2182
-108.5,-55,0.2182
-101.5,-55.5,0.2182
-78.5,-56,0.2182
46.5,-64.5,0.2182
50.5,-50,0.2182
57.5,-53.5,0.2182
98.5,-48.5,0.2182
117.5,-49,0.2182
154.5,-53.5,0.2182
161.5,-59,0.2182
-142.5,-55,0.2183
-135.5,-49,0.2183
-121.5,-56,0.2183
-110.5,-69,0.2183
-70.5,-64,0.2183
97.5,-58,0.2183
104.5,-53.5,0.2183
-118.5,-59,0.2184
-117.5,-49.5,0.2184
-110.5,-53.5,0.2184
-92.5,-61.5,0.2184
-80.5,-58.5,0.2184
-69.5,-64,0.2184
-5.5,-53.5,0.2184
44.5,-45,0.2184
58.5,-51.5,0.2184
103.5,-51.5,0.2184
165.5,-57.5,0.2184
-115.5,-59,0.2185
-75.5,-58,0.2185
-69.5,-60,0.2185
39.5,-61,0.2185
39.5,-57,0.2185
168.5,-50,0.2185
-138.5,-48.5,0.2186
25.5,-48,0.2186
27.5,-47,0.2186
62.5,-51.5,0.2186
62.5,-47,0.2186
63.5,-51.5,0.2186
120.5,-48.5,0.2186
-123.5,-49.5,0.2187
-116.5,-59,0.2187
-111.5,-53.5,0.2187
-95.5,-57,0.2187
-66.5,-63,0.2187
26.5,-48,0.2187
94.5,-59.5,0.2187
163.5,-70,0.2187
-146.5,-59,0.2188
-120.5,-53,0.2188
-109.5,-55,0.2188
-84.5,-57.5,0.2188
61.5,-62.5,0.2188
65.5,-51.5,0.2188
104.5,-54,0.2188
168.5,-56,0.2188
-178.5,-58.5,0.2189
-115.5,-53,0.2189
-95.5,-62,0.2189
0.5,-54,0.2189
29.5,-57,0.2189
59.5,-52,0.2189
123.5,-49,0.2189
147.5,-56.5,0.2189
149.5,-52.5,0.2189
166.5,-59.5,0.2189
-165.5,-43,0.219
-139.5,-54,0.219
-94.5,-57.5,0.219
63.5,-64,0.219
-167.5,-55,0.2191
-155.5,-53.5,0.2191
-154.5,-47,0.2191
-129.5,-55,0.2191
-128.5,-49.5,0.2191
-124.5,-49.5,0.2191
-82.5,-57.5,0.2191
33.5,-48,0.2191
49.5,-49,0.2191
95.5,-59.5,0.2191
102.5,-45.5,0.2191
115.5,-61,0.2191
119.5,-49,0.2191
152.5,-58,0.2191
173.5,-69.5,0.2191
-100.5,-58.5,0.2192
-67.5,-59,0.2192
40.5,-60.5,0.2192
44.5,-52,0.2192
47.5,-45,0.2192
118.5,-60.5,0.2192
-143.5,-54.5,0.2193
-122.5,-49,0.2193
-109.5,-53.5,0.2193
-98.5,-55.5,0.2193
-80.5,-58,0.2193
-78.5,-65,0.2193
-71.5,-60.5,0.2193
34.5,-60.5,0.2193
46.5,-52.5,0.2193
59.5,-53.5,0.2193
62.5,-53,0.2193
66.5,-51.5,0.2193
-146.5,-59.5,0.2194
-135.5,-53.5,0.2194
-128.5,-49,0.2194
-81.5,-58,0.2194
-80.5,-54,0.2194
-76.5,-58.5,0.2194
46.5,-63,0.2194
122.5,-61,0.2194
160.5,-54,0.2194
169.5,-60.5,0.2194
-174.5,-58.5,0.2195
-170.5,-54.5,0.2195
-128.5,-56.5,0.2195
-118.5,-49.5,0.2195
-113.5,-53.5,0.2195
-94.5,-58,0.2195
29.5,-57.5,0.2195
36.5,-47.5,0.2195
37.5,-66,0.2195
55.5,-47.5,0.2195
67.5,-50,0.2195
98.5,-45,0.2195
179.5,-59.5,0.2195
-126.5,-57,0.2196
-112.5,-54.5,0.2196
55.5,-51,0.2196
-97.5,-59,0.2197
41.5,-55,0.2197
52.5,-53,0.2197
110.5,-46,0.2197
115.5,-47.5,0.2197
129.5,-62,0.2197
170.5,-40,0.2197
-148.5,-60.5,0.2198
-140.5,-48.5,0.2198
-106.5,-62,0.2198
-100.5,-56,0.2198
-95.5,-58.5,0.2198
-80.5,-65,0.2198
62.5,-64,0.2198
-119.5,-50,0.2199
-98.5,-61.5,0.2199
66.5,-51,0.2199
66.5,-48,0.2199
163.5,-59.5,0.2199
-130.5,-55,0.22
1.5,-53,0.22
45.5,-52.5,0.22
64.5,-62,0.22
66.5,-64,0.22
104.5,-60,0.22
105.5,-52.5,0.22
-137.5,-55,0.2201
-120.5,-59,0.2201
-97.5,-61,0.2201
-95.5,-57.5,0.2201
22.5,-48,0.2201
28.5,-64.5,0.2201
30.5,-61,0.2201
40.5,-59,0.2201
99.5,-58,0.2201
126.5,-49.5,0.2201
-121.5,-49,0.2202
-110.5,-54,0.2202
-109.5,-54.5,0.2202
30.5,-59,0.2202
58.5,-51,0.2202
61.5,-47,0.2202
69.5,-45.5,0.2202
81.5,-53,0.2202
97.5,-59,0.2202
-120.5,-54.5,0.2203
-119.5,-51,0.2203
15.5,-48.5,0.2203
26.5,-47,0.2203
36.5,-60.5,0.2203
69.5,-55.5,0.2203
121.5,-49,0.2203
121.5,-48.5,0.2203
-120.5,-50,0.2204
-111.5,-69,0.2204
37.5,-61,0.2204
61.5,-51.5,0.2204
-158.5,-55,0.2205
-123.5,-49,0.2205
-113.5,-52.5,0.2205
-81.5,-58.5,0.2205
32.5,-48,0.2205
64.5,-64,0.2205
177.5,-59.5,0.2205
-107.5,-63,0.2206
-101.5,-58.5,0.2206
29.5,-64.5,0.2206
40.5,-60,0.2206
100.5,-55.5,0.2206
145.5,-61,0.2206
-79.5,-62.5,0.2207
47.5,-48.5,0.2207
66.5,-54,0.2207
115.5,-47,0.2207
159.5,-53.5,0.2207
163.5,-60,0.2207
164.5,-59.5,0.2207
-161.5,-44.5,0.2208
-112.5,-52,0.2208
-107.5,-53,0.2208
36.5,-48,0.2208
38.5,-56.5,0.2208
141.5,-51,0.2208
156.5,-58.5,0.2208
175.5,-52.5,0.2208
-143.5,-54,0.2209
-89.5,-60,0.2209
0.5,-53,0.2209
27.5,-66,0.2209
124.5,-49.5,0.2209
175.5,-53.5,0.2209
-128.5,-57.5,0.221
-124.5,-56,0.221
-110.5,-53,0.221
-93.5,-57.5,0.221
27.5,-59,0.221
31.5,-57,0.221
158.5,-59.5,0.221
162.5,-60,0.221
-108.5,-53.5,0.2211
-93.5,-58.5,0.2211
-83.5,-58,0.2211
-75.5,-65.5,0.2211
48.5,-48.5,0.2211
100.5,-50,0.2211
-149.5,-48,0.2212
-114.5,-53.5,0.2212
-111.5,-54,0.2212
-108.5,-53,0.2212
100.5,-58,0.2212
143.5,-61.5,0.2212
-112.5,-69.5,0.2213
-73.5,-61.5,0.2213
-177.5,-58.5,0.2214
-146.5,-48.5,0.2214
-119.5,-50.5,0.2214
-114.5,-53,0.2214
-109.5,-69.5,0.2214
-87.5,-59,0.2214
-71.5,-64.5,0.2214
32.5,-61,0.2214
-121.5,-50,0.2215
30.5,-58.5,0.2215
43.5,-44.5,0.2215
-173.5,-55.5,0.2216
-148.5,-54,0.2216
-144.5,-48.5,0.2216
-128.5,-55,0.2216
-119.5,-59,0.2216
-73.5,-61,0.2216
-0.5,-53,0.2216
33.5,-61,0.2216
40.5,-58.5,0.2216
65.5,-62,0.2216
72.5,-55,0.2216
100.5,-55,0.2216
119.5,-48,0.2216
-120.5,-58.5,0.2217
-113.5,-54,0.2217
-98.5,-59,0.2217
-96.5,-59,0.2217
-92.5,-59,0.2217
-79.5,-55,0.2217
24.5,-48,0.2217
28.5,-48.5,0.2217
30.5,-61.5,0.2217
56.5,-48,0.2217
179.5,-56,0.2217
-152.5,-54.5,0.2218
65.5,-53,0.2218
89.5,-57.5,0.2218
109.5,-46,0.2218
114.5,-60.5,0.2218
122.5,-48.5,0.2218
-140.5,-56,0.2219
-99.5,-59,0.2219
-87.5,-57,0.2219
-71.5,-64,0.2219
88.5,-58.5,0.2219
165.5,-59.5,0.2219
-171.5,-57.5,0.222
-164.5,-43.5,0.222
-137.5,-55.5,0.222
-115.5,-69.5,0.222
-85.5,-58.5,0.222
-82.5,-58,0.222
-77.5,-62,0.222
30.5,-57,0.222
37.5,-60.5,0.222
54.5,-54,0.222
57.5,-53,0.222
96.5,-56.5,0.222
97.5,-48.5,0.222
158.5,-53,0.222
175.5,-53,0.222
-139.5,-55,0.2221
-87.5,-58.5,0.2221
54.5,-51,0.2221
68.5,-54.5,0.2221
118.5,-49,0.2221
137.5,-50,0.2221
168.5,-60.5,0.2221
-132.5,-54,0.2222
-109.5,-63.5,0.2222
-108.5,-52.5,0.2222
-93.5,-57,0.2222
44.5,-49,0.2222
61.5,-61,0.2222
161.5,-57.5,0.2222
162.5,-59.5,0.2222
-153.5,-54.5,0.2223
-112.5,-59,0.2223
-90.5,-57.5,0.2223
-87.5,-61.5,0.2223
-75.5,-57,0.2223
29.5,-64,0.2223
29.5,-60.5,0.2223
62.5,-61.5,0.2223
67.5,-51.5,0.2223
111.5,-47,0.2223
151.5,-52,0.2223
155.5,-58.5,0.2223
165.5,-57,0.2223
172.5,-60.5,0.2223
-74.5,-58,0.2224
31.5,-64,0.2224
95.5,-45,0.2224
118.5,-48.5,0.2224
166.5,-58,0.2224
-138.5,-55.5,0.2225
-123.5,-50,0.2225
-106.5,-59,0.2225
-100.5,-59,0.2225
61.5,-65.5,0.2225
176.5,-53,0.2225
-169.5,-54,0.2226
-158.5,-45.5,0.2226
-130.5,-56.5,0.2226
39.5,-58,0.2226
105.5,-53,0.2226
112.5,-47,0.2226
148.5,-61,0.2226
164.5,-60.5,0.2226
168.5,-57,0.2226
31.5,-58.5,0.2227
35.5,-48.5,0.2227
58.5,-53,0.2227
120.5,-49,0.2227
-80.5,-65.5,0.2228
-70.5,-58,0.2228
-68.5,-59,0.2228
25.5,-59,0.2228
38.5,-64,0.2228
41.5,-48,0.2228
80.5,-53.5,0.2228
168.5,-56.5,0.2228
176.5,-59.5,0.2228
-121.5,-58.5,0.2229
-97.5,-62,0.2229
-69.5,-59.5,0.2229
34.5,-48.5,0.2229
38.5,-59.5,0.2229
74.5,-54,0.2229
95.5,-45.5,0.2229
164.5,-56,0.2229
-139.5,-56,0.223
-131.5,-54.5,0.223
-5.5,-52,0.223
167.5,-56.5,0.223
174.5,-70,0.223
-169.5,-57,0.2231
-136.5,-49,0.2231
-123.5,-54.5,0.2231
-81.5,-45,0.2231
39.5,-60,0.2231
42.5,-48.5,0.2231
61.5,-63.5,0.2231
159.5,-59.5,0.2231
-167.5,-43,0.2232
-112.5,-53,0.2232
-108.5,-55.5,0.2232
-101.5,-61.5,0.2232
-95.5,-61,0.2232
-86.5,-58.5,0.2232
-83.5,-60,0.2232
-78.5,-59.5,0.2232
63.5,-61,0.2232
66.5,-53.5,0.2232
144.5,-51,0.2232
-168.5,-57,0.2233
-165.5,-56.5,0.2233
-157.5,-46,0.2233
-122.5,-54,0.2233
-111.5,-53,0.2233
-92.5,-58.5,0.2234
-80.5,-52,0.2234
27.5,-66.5,0.2234
27.5,-59.5,0.2234
46.5,-53,0.2234
125.5,-61.5,0.2234
127.5,-49.5,0.2234
140.5,-50.5,0.2234
157.5,-53,0.2234
178.5,-40.5,0.2234
-127.5,-56.5,0.2235
-111.5,-52.5,0.2235
38.5,-60,0.2235
56.5,-53,0.2235
57.5,-50.5,0.2235
170.5,-61,0.2235
172.5,-52,0.2235
-172.5,-58,0.2236
-154.5,-54,0.2236
-114.5,-69,0.2236
-93.5,-59,0.2236
-86.5,-57.5,0.2236
-84.5,-60.5,0.2236
38.5,-48.5,0.2236
87.5,-59,0.2236
99.5,-45.5,0.2236
-168.5,-42.5,0.2237
-107.5,-55,0.2237
-95.5,-61.5,0.2237
-81.5,-45.5,0.2237
-75.5,-58.5,0.2237
25.5,-48.5,0.2237
39.5,-48.5,0.2237
77.5,-56,0.2237
107.5,-59.5,0.2237
148.5,-58.5,0.2237
-88.5,-58.5,0.2238
39.5,-57.5,0.2238
43.5,-49,0.2238
-101.5,-59,0.2239
-68.5,-59.5,0.2239
-62.5,-58,0.2239
45.5,-47.5,0.2239
167.5,-60,0.2239
-147.5,-60,0.224
-93.5,-58,0.224
46.5,-46,0.224
98.5,-49,0.224
151.5,-58,0.224
-173.5,-58.5,0.2241
-91.5,-56.5,0.2241
-90.5,-60,0.2241
-80.5,-52.5,0.2241
33.5,-48.5,0.2241
43.5,-54,0.2241
45.5,-46,0.2241
-160.5,-54,0.2242
-140.5,-55.5,0.2242
-112.5,-52.5,0.2242
-111.5,-52,0.2242
-86.5,-58,0.2242
45.5,-52,0.2242
90.5,-59,0.2242
124.5,-49,0.2242
-134.5,-49.5,0.2243
-95.5,-59.5,0.2243
24.5,-47.5,0.2243
42.5,-52,0.2243
89.5,-57,0.2243
108.5,-46,0.2243
-163.5,-54,0.2244
-102.5,-61.5,0.2244
-97.5,-61.5,0.2244
-97.5,-60.5,0.2244
-92.5,-59.5,0.2244
-90.5,-57,0.2244
49.5,-49.5,0.2244
52.5,-65,0.2244
63.5,-65.5,0.2244
99.5,-49.5,0.2244
157.5,-59.5,0.2244
173.5,-54,0.2244
-99.5,-55.5,0.2245
18.5,-48,0.2245
44.5,-45.5,0.2245
46.5,-49,0.2245
62.5,-65,0.2245
96.5,-47.5,0.2245
-148.5,-48.5,0.2246
-139.5,-55.5,0.2246
-130.5,-49.5,0.2246
-105.5,-61.5,0.2246
-94.5,-57,0.2246
-77.5,-58.5,0.2246
25.5,-47.5,0.2246
45.5,-49,0.2246
58.5,-52,0.2246
97.5,-58.5,0.2246
104.5,-52,0.2246
134.5,-62,0.2246
139.5,-50,0.2246
150.5,-52,0.2246
-179.5,-56,0.2247
-110.5,-64,0.2247
-74.5,-61.5,0.2247
23.5,-47.5,0.2247
31.5,-56.5,0.2247
31.5,-48,0.2247
43.5,-45,0.2247
96.5,-48,0.2247
108.5,-59.5,0.2247
-155.5,-53,0.2248
-121.5,-55.5,0.2248
-100.5,-55.5,0.2248
-96.5,-61,0.2248
-80.5,-60,0.2248
-63.5,-58,0.2248
171.5,-61,0.2248
178.5,-55.5,0.2248
-80.5,-59,0.2249
31.5,-56,0.2249
59.5,-47.5,0.2249
116.5,-61,0.2249
138.5,-50,0.2249
158.5,-54.5,0.2249
-151.5,-48,0.225
-128.5,-56,0.225
-99.5,-61,0.225
-96.5,-59.5,0.225
-93.5,-59.5,0.225
31.5,-48.5,0.225
51.5,-50.5,0.225
63.5,-46.5,0.225
-156.5,-55.5,0.2251
-153.5,-53.5,0.2251
-126.5,-49.5,0.2251
-122.5,-50,0.2251
-88.5,-59,0.2251
-1.5,-52.5,0.2251
30.5,-48.5,0.2251
39.5,-59.5,0.2251
63.5,-53,0.2251
174.5,-69.5,0.2251
-165.5,-54,0.2252
-131.5,-49.5,0.2252
-71.5,-58.5,0.2252
20.5,-48,0.2252
37.5,-60,0.2252
56.5,-51,0.2252
60.5,-62,0.2252
60.5,-53,0.2252
67.5,-64,0.2252
-151.5,-54.5,0.2253
-126.5,-55.5,0.2253
-100.5,-59.5,0.2253
-91.5,-57,0.2253
-70.5,-57.5,0.2253
-67.5,-58.5,0.2253
38.5,-58.5,0.2253
40.5,-55.5,0.2253
52.5,-51,0.2253
166.5,-57,0.2253
175.5,-69.5,0.2253
-140.5,-53,0.2254
-136.5,-54.5,0.2254
-84.5,-60,0.2254
17.5,-48,0.2254
27.5,-58.5,0.2254
29.5,-61.5,0.2254
45.5,-53,0.2254
129.5,-49.5,0.2254
162.5,-57,0.2254
-121.5,-59,0.2255
-120.5,-51.5,0.2255
-94.5,-58.5,0.2255
15.5,-47.5,0.2255
31.5,-58,0.2255
112.5,-60,0.2255
116.5,-48.5,0.2255
175.5,-52,0.2255
-167.5,-57,0.2256
-167.5,-53.5,0.2256
-110.5,-65,0.2256
-98.5,-61,0.2256
19.5,-67,0.2256
25.5,-65,0.2256
37.5,-48.5,0.2256
39.5,-56,0.2256
80.5,-54,0.2256
166.5,-60,0.2256
170.5,-55,0.2256
-101.5,-59.5,0.2257
-83.5,-66,0.2257
93.5,-45,0.2257
99.5,-55.5,0.2257
-113.5,-69,0.2258
-1.5,-54,0.2258
81.5,-54,0.2258
95.5,-47.5,0.2258
148.5,-52.5,0.2258
-164.5,-56.5,0.2259
-163.5,-44,0.2259
-155.5,-47,0.2259
-83.5,-59.5,0.2259
-77.5,-61.5,0.2259
-8.5,-53,0.2259
42.5,-54.5,0.2259
44.5,-49.5,0.2259
46.5,-44,0.2259
50.5,-47,0.2259
91.5,-59,0.2259
-162.5,-44,0.226
-150.5,-48,0.226
-127.5,-58,0.226
-75.5,-61.5,0.226
63.5,-52,0.226
117.5,-48.5,0.226
120.5,-48,0.226
-158.5,-54,0.2261
-123.5,-50.5,0.2261
-122.5,-56,0.2261
-78.5,-62,0.2261
-75.5,-62,0.2261
-70.5,-64.5,0.2261
60.5,-63.5,0.2261
102.5,-51,0.2261
-108.5,-59,0.2262
-96.5,-60,0.2262
-85.5,-57.5,0.2262
-2.5,-52.5,0.2262
31.5,-59,0.2262
57.5,-51.5,0.2262
67.5,-51,0.2262
82.5,-54,0.2262
125.5,-49,0.2262
-141.5,-53,0.2263
-108.5,-63,0.2263
41.5,-52.5,0.2263
56.5,-52.5,0.2263
62.5,-52.5,0.2263
149.5,-52,0.2263
162.5,-54.5,0.2263
-106.5,-53,0.2264
-87.5,-58,0.2264
55.5,-53,0.2264
60.5,-52.5,0.2264
172.5,-54.5,0.2264
-120.5,-59.5,0.2265
-96.5,-60.5,0.2265
-87.5,-57.5,0.2265
-2.5,-54,0.2265
28.5,-57.5,0.2265
65.5,-49,0.2265
75.5,-53.5,0.2265
113.5,-47,0.2265
174.5,-69,0.2265
-126.5,-58,0.2266
-123.5,-59,0.2266
-102.5,-59.5,0.2266
-83.5,-60.5,0.2266
26.5,-58,0.2266
32.5,-56.5,0.2266
97.5,-49,0.2266
154.5,-58.5,0.2266
-123.5,-54,0.2267
-120.5,-50.5,0.2267
-72.5,-58.5,0.2267
34.5,-59.5,0.2267
54.5,-51.5,0.2267
88.5,-58,0.2267
92.5,-44.5,0.2267
148.5,-56.5,0.2267
-138.5,-56,0.2268
-94.5,-59,0.2268
-92.5,-61,0.2268
-83.5,-61.5,0.2268
-77.5,-56,0.2268
-73.5,-60.5,0.2268
27.5,-58,0.2268
-166.5,-43,0.2269
-154.5,-55,0.2269
-150.5,-54.5,0.2269
-80.5,-51,0.2269
-70.5,-60,0.2269
-64.5,-58,0.2269
28.5,-57,0.2269
29.5,-49,0.2269
40.5,-59.5,0.2269
48.5,-49,0.2269
50.5,-53,0.2269
-179.5,-59,0.227
-152.5,-47.5,0.227
-86.5,-59.5,0.227
-82.5,-58.5,0.227
-77.5,-59.5,0.227
-70.5,-58.5,0.227
20.5,-67.5,0.227
26.5,-66,0.227
29.5,-63.5,0.227
34.5,-47.5,0.227
35.5,-47.5,0.227
39.5,-65,0.227
49.5,-51.5,0.227
57.5,-51,0.227
58.5,-65.5,0.227
162.5,-69.5,0.227
-120.5,-51,0.2271
-74.5,-57.5,0.2271
-72.5,-60.5,0.2271
27.5,-48.5,0.2271
31.5,-63,0.2271
41.5,-65,0.2271
54.5,-52.5,0.2271
55.5,-53.5,0.2271
58.5,-52.5,0.2271
66.5,-48.5,0.2271
114.5,-47,0.2271
156.5,-53,0.2271
-78.5,-58.5,0.2272
